TIME;CO2;TEMPERATURE;HUMIDITY
2023-01-18T07:51:25+00:00;462;16,5;62,549
2023-01-18T07:52:28+00:00;468;16,6;62,55
2023-01-18T07:53:31+00:00;462;16,6;62,551
2023-01-18T07:54:34+00:00;462;16,7;62,552
2023-01-18T07:55:37+00:00;462;16,7;62,553
2023-01-18T07:56:40+00:00;462;16,8;62,554
2023-01-18T07:57:43+00:00;462;16,8;62,555
2023-01-18T07:58:45+00:00;468;16,8;62,556
2023-01-18T07:59:48+00:00;463;16,8;62,557
2023-01-18T08:00:51+00:00;462;16,8;62,558
2023-01-18T08:01:54+00:00;463;16,9;62,559
2023-01-18T08:02:57+00:00;468;16,9;62,56
2023-01-18T08:04:00+00:00;462;16,9;62,561
2023-01-18T08:05:02+00:00;462;16,9;62,562
2023-01-18T08:06:05+00:00;462;16,9;62,563
2023-01-18T08:07:08+00:00;462;16,9;62,564
2023-01-18T08:08:11+00:00;462;16,9;62,565
2023-01-18T08:09:13+00:00;462;16,9;62,566
2023-01-18T08:10:16+00:00;462;16,9;62,567
2023-01-18T08:11:19+00:00;462;16,9;62,568
2023-01-18T08:12:22+00:00;462;16,9;62,569
2023-01-18T08:13:25+00:00;462;16,9;62,57
2023-01-18T08:14:27+00:00;462;16,9;62,571
2023-01-18T08:15:30+00:00;462;16,9;62,572
2023-01-18T08:16:33+00:00;469;16,9;62,573
2023-01-18T08:17:36+00:00;462;16,9;62,574
2023-01-18T08:18:38+00:00;462;16,9;62,575
2023-01-18T08:19:41+00:00;468;16,9;62,576
2023-01-18T08:20:45+00:00;468;16,9;62,577
2023-01-18T08:21:48+00:00;461;16,9;62,578
2023-01-18T08:22:51+00:00;462;16,9;62,579
2023-01-18T08:23:54+00:00;461;16,8;62,58
2023-01-18T08:24:57+00:00;466;16,8;62,581
2023-01-18T08:25:59+00:00;461;16,9;62,582
2023-01-18T08:27:02+00:00;461;16,9;62,583
2023-01-18T08:28:05+00:00;461;16,9;62,584
2023-01-18T08:29:08+00:00;461;16,9;62,585
2023-01-18T08:30:11+00:00;461;16,9;62,586
2023-01-18T08:31:13+00:00;461;16,8;62,587
2023-01-18T08:32:16+00:00;461;16,8;62,588
2023-01-18T08:33:22+00:00;468;16,9;62,589
2023-01-18T08:34:22+00:00;466;16,9;62,59
2023-01-18T08:35:25+00:00;461;16,9;62,591
2023-01-18T08:36:27+00:00;461;16,9;62,592
2023-01-18T08:37:30+00:00;461;16,9;62,593
2023-01-18T08:38:33+00:00;461;16,9;62,594
2023-01-18T08:39:36+00:00;461;16,9;62,595
2023-01-18T08:40:39+00:00;461;16,9;62,596
2023-01-18T08:41:41+00:00;462;16,9;62,597
2023-01-18T08:42:44+00:00;460;16,9;62,598
2023-01-18T08:43:47+00:00;466;16,9;62,599
2023-01-18T08:44:50+00:00;460;16,8;62,6
2023-01-18T08:45:53+00:00;459;16,8;62,601
2023-01-18T08:46:56+00:00;465;16,6;62,602
2023-01-18T08:47:58+00:00;459;16,5;62,603
2023-01-18T08:49:01+00:00;459;16,5;62,604
2023-01-18T08:50:04+00:00;465;16,5;62,605
2023-01-18T08:51:07+00:00;459;16,4;62,606
2023-01-18T08:52:10+00:00;459;16,5;62,607
2023-01-18T08:53:13+00:00;459;16,5;62,608
2023-01-18T08:54:16+00:00;459;16,7;62,609
2023-01-18T08:55:18+00:00;464;16,8;62,61
2023-01-18T08:56:21+00:00;459;16,6;62,611
2023-01-18T08:57:24+00:00;459;16,5;62,612
2023-01-18T08:58:27+00:00;458;16,3;62,613
2023-01-18T08:59:30+00:00;458;16,3;62,614
2023-01-18T09:00:33+00:00;459;16,2;62,615
2023-01-18T09:01:36+00:00;459;16,3;62,616
2023-01-18T09:02:38+00:00;464;16,3;62,617
2023-01-18T09:03:41+00:00;458;16,3;62,618
2023-01-18T09:04:44+00:00;458;16,3;62,619
2023-01-18T09:05:47+00:00;457;16,4;62,62
2023-01-18T09:06:50+00:00;457;16,4;62,621
2023-01-18T09:07:53+00:00;457;16,5;62,622
2023-01-18T09:08:56+00:00;457;16,5;62,623
2023-01-18T09:09:59+00:00;458;16,5;62,624
2023-01-18T09:11:01+00:00;457;16,6;62,625
2023-01-18T09:12:04+00:00;457;16,5;62,626
2023-01-18T09:13:07+00:00;456;16,6;62,627
2023-01-18T09:14:10+00:00;456;16,5;62,628
2023-01-18T09:15:13+00:00;457;16,6;62,629
2023-01-18T09:16:16+00:00;456;16,5;62,63
2023-01-18T09:17:19+00:00;457;16,5;62,631
2023-01-18T09:18:21+00:00;457;16,4;62,632
2023-01-18T09:19:24+00:00;456;16;62,633
2023-01-18T09:20:27+00:00;454;15,4;62,634
2023-01-18T09:21:30+00:00;454;14,9;62,635
2023-01-18T09:22:33+00:00;454;14,6;62,636
2023-01-18T09:23:36+00:00;458;14,4;62,637
2023-01-18T09:24:38+00:00;453;14,6;62,638
2023-01-18T09:25:41+00:00;454;14,9;62,639
2023-01-18T09:26:44+00:00;453;15,1;62,64
2023-01-18T09:27:48+00:00;453;15,4;62,641
2023-01-18T09:28:51+00:00;453;15,6;62,642
2023-01-18T09:29:55+00:00;454;15,9;62,643
2023-01-18T09:30:58+00:00;454;16,1;62,644
2023-01-18T09:32:01+00:00;454;16,1;62,645
2023-01-18T09:33:03+00:00;454;16,1;62,646
2023-01-18T09:34:06+00:00;462;16,2;62,647
2023-01-18T09:35:09+00:00;454;16,1;62,648
2023-01-18T09:36:11+00:00;454;16,1;62,649
2023-01-18T09:37:14+00:00;454;16,2;62,65
2023-01-18T09:38:17+00:00;454;16,2;62,651
2023-01-18T09:39:20+00:00;454;16,3;62,652
2023-01-18T09:40:23+00:00;454;16,3;62,653
2023-01-18T09:41:25+00:00;454;16,3;62,654
2023-01-18T09:42:28+00:00;454;16,3;62,655
2023-01-18T09:43:31+00:00;454;16,3;62,656
2023-01-18T09:44:33+00:00;454;16,3;62,657
2023-01-18T09:45:36+00:00;454;16,3;62,658
2023-01-18T09:46:39+00:00;454;16,3;62,659
2023-01-18T09:47:42+00:00;454;16,4;62,66
2023-01-18T09:48:45+00:00;454;16,4;62,661
2023-01-18T09:49:47+00:00;454;16,4;62,662
2023-01-18T09:50:50+00:00;454;16,4;62,663
2023-01-18T09:51:53+00:00;454;16,4;62,664
2023-01-18T09:52:56+00:00;454;16,4;62,665
2023-01-18T09:53:59+00:00;454;16,4;62,666
2023-01-18T09:55:02+00:00;456;16,4;62,667
2023-01-18T09:56:04+00:00;454;16,4;62,668
2023-01-18T09:57:07+00:00;454;16,4;62,669
2023-01-18T09:58:10+00:00;454;16,4;62,67
2023-01-18T09:59:13+00:00;461;16,4;62,671
2023-01-18T10:00:15+00:00;453;16,4;62,672
2023-01-18T10:01:18+00:00;460;16,4;62,673
2023-01-18T10:02:21+00:00;454;16,4;62,674
2023-01-18T10:03:23+00:00;454;16,4;62,675
2023-01-18T10:04:26+00:00;453;16,5;62,676
2023-01-18T10:05:29+00:00;453;16,5;62,677
2023-01-18T10:06:32+00:00;453;16,5;62,678
2023-01-18T10:07:35+00:00;453;16,6;62,679
2023-01-18T10:08:37+00:00;454;16,6;62,68
2023-01-18T10:09:40+00:00;454;16,7;62,681
2023-01-18T10:10:43+00:00;453;16,7;62,682
2023-01-18T10:11:46+00:00;453;16,7;62,683
2023-01-18T10:12:49+00:00;460;16,7;62,684
2023-01-18T10:13:51+00:00;453;16,8;62,685
2023-01-18T10:14:54+00:00;454;16,8;62,686
2023-01-18T10:15:57+00:00;453;16,8;62,687
2023-01-18T10:17:00+00:00;452;16,8;62,688
2023-01-18T10:18:03+00:00;453;16,8;62,689
2023-01-18T10:19:06+00:00;452;16,7;62,69
2023-01-18T10:20:09+00:00;452;16,7;62,691
2023-01-18T10:21:11+00:00;453;16,7;62,692
2023-01-18T10:22:14+00:00;452;16,7;62,693
2023-01-18T10:23:17+00:00;453;16,7;62,694
2023-01-18T10:24:20+00:00;452;16,7;62,695
2023-01-18T10:25:22+00:00;453;16,6;62,696
2023-01-18T10:26:25+00:00;452;18,8;62,697
2023-01-18T10:27:28+00:00;453;18,5;62,698
2023-01-18T10:28:30+00:00;453;18,1;62,699
2023-01-18T10:29:33+00:00;452;18,5;62,7
2023-01-18T10:30:36+00:00;452;18,4;62,701
2023-01-18T10:31:39+00:00;452;18,5;62,702
2023-01-18T10:32:42+00:00;451;18;62,703
2023-01-18T10:33:44+00:00;452;18,7;62,704
2023-01-18T10:34:48+00:00;452;18,6;62,705
2023-01-18T10:35:51+00:00;452;18,3;62,706
2023-01-18T10:36:53+00:00;459;18,2;62,707
2023-01-18T10:37:56+00:00;450;17,9;62,708
2023-01-18T10:38:59+00:00;450;17,6;62,709
2023-01-18T10:40:02+00:00;449;17,4;62,71
2023-01-18T10:41:05+00:00;448;17,2;62,711
2023-01-18T10:42:08+00:00;448;17,1;62,712
2023-01-18T10:43:11+00:00;452;17;62,713
2023-01-18T10:44:13+00:00;451;16,9;62,714
2023-01-18T10:45:16+00:00;454;16,8;62,715
2023-01-18T10:46:19+00:00;457;16,8;62,716
2023-01-18T10:47:22+00:00;462;16,8;62,717
2023-01-18T10:48:24+00:00;459;16,7;62,718
2023-01-18T10:49:27+00:00;464;16,4;62,719
2023-01-18T10:50:30+00:00;447;16,2;62,72
2023-01-18T10:51:33+00:00;452;15,7;62,721
2023-01-18T10:52:36+00:00;458;15,6;62,722
2023-01-18T10:53:38+00:00;460;15,7;62,723
2023-01-18T10:54:41+00:00;464;15,7;62,724
2023-01-18T10:55:44+00:00;457;15,7;62,725
2023-01-18T10:56:47+00:00;454;15,8;62,726
2023-01-18T10:57:49+00:00;456;15,8;62,727
2023-01-18T10:58:52+00:00;452;15,7;62,728
2023-01-18T10:59:55+00:00;441;15,3;62,729
2023-01-18T11:00:59+00:00;439;14,7;62,73
2023-01-18T11:02:02+00:00;446;14,7;62,731
2023-01-18T11:03:05+00:00;448;14,9;62,732
2023-01-18T11:04:08+00:00;452;15,1;62,733
2023-01-18T11:05:11+00:00;452;15,3;62,734
2023-01-18T11:06:13+00:00;451;15,5;62,735
2023-01-18T11:07:16+00:00;446;15,7;62,736
2023-01-18T11:08:19+00:00;442;15,8;62,737
2023-01-18T11:09:22+00:00;446;15,7;62,738
2023-01-18T11:10:25+00:00;439;15,4;62,739
2023-01-18T11:11:27+00:00;440;15,4;62,74
2023-01-18T11:12:30+00:00;452;15,5;62,741
2023-01-18T11:13:33+00:00;437;15,6;62,742
2023-01-18T11:14:36+00:00;435;15,8;62,743
2023-01-18T11:15:38+00:00;436;15,8;62,744
2023-01-18T11:16:41+00:00;445;15,7;62,745
2023-01-18T11:17:44+00:00;449;15,8;62,746
2023-01-18T11:18:46+00:00;442;15,9;62,747
2023-01-18T11:19:49+00:00;442;16,1;62,748
2023-01-18T11:20:52+00:00;457;16,2;62,749
2023-01-18T11:21:55+00:00;464;16,3;62,75
2023-01-18T11:22:57+00:00;456;16,4;62,751
2023-01-18T11:24:00+00:00;445;16,4;62,752
2023-01-18T11:25:03+00:00;440;16,4;62,753
2023-01-18T11:26:06+00:00;437;16,5;62,754
2023-01-18T11:27:08+00:00;452;16,5;62,755
2023-01-18T11:28:11+00:00;448;16,6;62,756
2023-01-18T11:29:14+00:00;451;16,7;62,757
2023-01-18T11:30:17+00:00;440;17,4;62,758
2023-01-18T11:31:20+00:00;444;17,4;62,759
2023-01-18T11:32:23+00:00;441;17,6;62,76
2023-01-18T11:33:26+00:00;440;17,6;62,761
2023-01-18T11:34:29+00:00;446;17,6;62,762
2023-01-18T11:35:31+00:00;446;17,6;62,763
2023-01-18T11:36:34+00:00;446;18;62,764
2023-01-18T11:37:37+00:00;442;18;62,765
2023-01-18T11:38:40+00:00;428;17,9;62,766
2023-01-18T11:39:43+00:00;444;17,9;62,767
2023-01-18T11:40:45+00:00;442;17,7;62,768
2023-01-18T11:41:48+00:00;442;17,5;62,769
2023-01-18T11:42:51+00:00;444;17,4;62,77
2023-01-18T11:43:54+00:00;445;17,3;62,771
2023-01-18T11:44:56+00:00;444;17,2;62,772
2023-01-18T11:45:59+00:00;444;17,2;62,773
2023-01-18T11:47:02+00:00;445;17,1;62,774
2023-01-18T11:48:04+00:00;444;17,1;62,775
2023-01-18T11:49:07+00:00;445;17,1;62,776
2023-01-18T11:50:10+00:00;451;17;62,777
2023-01-18T11:51:13+00:00;444;16,9;62,778
2023-01-18T11:52:16+00:00;444;16,9;62,779
2023-01-18T11:53:18+00:00;444;16,9;62,78
2023-01-18T11:54:21+00:00;449;16,9;62,781
2023-01-18T11:55:24+00:00;442;16,9;62,782
2023-01-18T11:56:27+00:00;445;17;62,783
2023-01-18T11:57:30+00:00;445;16,9;62,784
2023-01-18T11:58:33+00:00;445;17;62,785
2023-01-18T11:59:36+00:00;451;17;62,786
2023-01-18T12:00:39+00:00;445;17;62,787
2023-01-18T12:01:41+00:00;446;17,1;62,788
2023-01-18T12:02:44+00:00;445;17,1;62,789
2023-01-18T12:03:47+00:00;445;17;62,79
2023-01-18T12:04:50+00:00;444;17,1;62,791
2023-01-18T12:05:53+00:00;445;17;62,792
2023-01-18T12:06:56+00:00;445;17;62,793
2023-01-18T12:07:58+00:00;444;17;62,794
2023-01-18T12:09:01+00:00;444;17;62,795
2023-01-18T12:10:04+00:00;442;17;62,796
2023-01-18T12:11:07+00:00;441;17;62,797
2023-01-18T12:12:10+00:00;439;17;62,798
2023-01-18T12:13:13+00:00;446;17;62,799
2023-01-18T12:14:15+00:00;444;17;62,8
2023-01-18T12:15:18+00:00;447;17,1;62,801
2023-01-18T12:16:21+00:00;447;17;62,802
2023-01-18T12:17:24+00:00;452;17;62,803
2023-01-18T12:18:26+00:00;432;17;62,804
2023-01-18T12:19:29+00:00;445;17;62,805
2023-01-18T12:20:32+00:00;446;17;62,806
2023-01-18T12:21:35+00:00;446;17;62,807
2023-01-18T12:22:38+00:00;442;17;62,808
2023-01-18T12:23:40+00:00;445;17;62,809
2023-01-18T12:24:43+00:00;441;17;62,81
2023-01-18T12:25:46+00:00;436;17;62,811
2023-01-18T12:26:49+00:00;433;17;62,812
2023-01-18T12:27:51+00:00;441;17;62,813
2023-01-18T12:28:54+00:00;445;17;62,814
2023-01-18T12:29:57+00:00;440;17;62,815
2023-01-18T12:31:00+00:00;439;17;62,816
2023-01-18T12:32:03+00:00;436;16,9;62,817
2023-01-18T12:33:05+00:00;432;17;62,818
2023-01-18T12:34:08+00:00;436;16,9;62,819
2023-01-18T12:35:12+00:00;439;16,9;62,82
2023-01-18T12:36:15+00:00;441;17;62,821
2023-01-18T12:37:18+00:00;442;16,9;62,822
2023-01-18T12:38:20+00:00;442;16,9;62,823
2023-01-18T12:39:23+00:00;444;16,9;62,824
2023-01-18T12:40:26+00:00;444;16,9;62,825
2023-01-18T12:41:29+00:00;445;16,9;62,826
2023-01-18T12:42:31+00:00;445;16,9;62,827
2023-01-18T12:43:34+00:00;445;16,9;62,828
2023-01-18T12:44:37+00:00;445;16,9;62,829
2023-01-18T12:45:40+00:00;445;16,8;62,83
2023-01-18T12:46:43+00:00;446;16,8;62,831
2023-01-18T12:47:45+00:00;445;16,8;62,832
2023-01-18T12:48:48+00:00;445;16,8;62,833
2023-01-18T12:49:51+00:00;445;16,8;62,834
2023-01-18T12:50:54+00:00;445;16,8;62,835
2023-01-18T12:51:57+00:00;445;16,8;62,836
2023-01-18T12:53:00+00:00;451;16,8;62,837
2023-01-18T12:54:03+00:00;445;16,8;62,838
2023-01-18T12:55:05+00:00;451;16,8;62,839
2023-01-18T12:56:08+00:00;450;16,8;62,84
2023-01-18T12:57:11+00:00;444;16,8;62,841
2023-01-18T12:58:14+00:00;442;16,8;62,842
2023-01-18T12:59:16+00:00;442;16,8;62,843
2023-01-18T13:00:19+00:00;442;16,7;62,844
2023-01-18T13:01:22+00:00;441;16,7;62,845
2023-01-18T13:02:25+00:00;441;16,7;62,846
2023-01-18T13:03:28+00:00;441;16,7;62,847
2023-01-18T13:04:30+00:00;440;16,7;62,848
2023-01-18T13:05:33+00:00;440;16,7;62,849
2023-01-18T13:06:39+00:00;441;16,7;62,85
2023-01-18T13:07:39+00:00;440;16,7;62,851
2023-01-18T13:08:41+00:00;440;16,7;62,852
2023-01-18T13:09:44+00:00;441;16,7;62,853
2023-01-18T13:10:47+00:00;440;16,7;62,854
2023-01-18T13:11:50+00:00;440;16,8;62,855
2023-01-18T13:12:53+00:00;439;16,8;62,856
2023-01-18T13:13:55+00:00;441;16,8;62,857
2023-01-18T13:14:58+00:00;441;16,8;62,858
2023-01-18T13:16:01+00:00;440;16,8;62,859
2023-01-18T13:17:04+00:00;440;16,8;62,86
2023-01-18T13:18:07+00:00;440;16,8;62,861
2023-01-18T13:19:10+00:00;439;16,9;62,862
2023-01-18T13:20:13+00:00;440;16,9;62,863
2023-01-18T13:21:16+00:00;446;16,9;62,864
2023-01-18T13:22:18+00:00;440;17;62,865
2023-01-18T13:23:21+00:00;440;17;62,866
2023-01-18T13:24:24+00:00;439;17;62,867
2023-01-18T13:25:27+00:00;438;17;62,868
2023-01-18T13:26:30+00:00;445;17,1;62,869
2023-01-18T13:27:33+00:00;438;17;62,87
2023-01-18T13:28:35+00:00;438;17,1;62,871
2023-01-18T13:29:38+00:00;438;17;62,872
2023-01-18T13:30:41+00:00;438;17,1;62,873
2023-01-18T13:31:44+00:00;437;17,1;62,874
2023-01-18T13:32:46+00:00;439;17,1;62,875
2023-01-18T13:33:49+00:00;439;17,1;62,876
2023-01-18T13:34:52+00:00;438;17,1;62,877
2023-01-18T13:35:55+00:00;438;17,1;62,878
2023-01-18T13:36:57+00:00;438;17,2;62,879
2023-01-18T13:38:00+00:00;438;17,1;62,88
2023-01-18T13:39:03+00:00;438;17,1;62,881
2023-01-18T13:40:06+00:00;439;17,1;62,882
2023-01-18T13:41:08+00:00;438;17,2;62,883
2023-01-18T13:42:11+00:00;438;17,1;62,884
2023-01-18T13:43:14+00:00;438;17,1;62,885
2023-01-18T13:44:17+00:00;438;17,2;62,886
2023-01-18T13:45:19+00:00;437;17,1;62,887
2023-01-18T13:46:22+00:00;438;17,1;62,888
2023-01-18T13:47:25+00:00;437;17,1;62,889
2023-01-18T13:48:28+00:00;438;17,1;62,89
2023-01-18T13:49:32+00:00;437;17,1;62,891
2023-01-18T13:50:34+00:00;437;17,1;62,892
2023-01-18T13:51:36+00:00;436;17,1;62,893
2023-01-18T13:52:39+00:00;435;17,1;62,894
2023-01-18T13:53:42+00:00;434;17,1;62,895
2023-01-18T13:54:45+00:00;434;17;62,896
2023-01-18T13:55:48+00:00;434;17;62,897
2023-01-18T13:56:50+00:00;430;17;62,898
2023-01-18T13:57:53+00:00;437;17;62,899
2023-01-18T13:58:56+00:00;430;17;62,9
2023-01-18T13:59:59+00:00;432;16,9;62,901
2023-01-18T14:01:01+00:00;432;17;62,902
2023-01-18T14:02:04+00:00;429;17;62,903
2023-01-18T14:03:07+00:00;430;17,3;62,904
2023-01-18T14:04:10+00:00;430;17,4;62,905
2023-01-18T14:05:13+00:00;430;17,4;62,906
2023-01-18T14:06:15+00:00;437;17,3;62,907
2023-01-18T14:07:18+00:00;429;17,3;62,908
2023-01-18T14:08:21+00:00;426;17,3;62,909
2023-01-18T14:09:24+00:00;437;17,2;62,91
2023-01-18T14:10:26+00:00;438;17,1;62,911
2023-01-18T14:11:29+00:00;438;17,1;62,912
2023-01-18T14:12:32+00:00;437;17;62,913
2023-01-18T14:13:35+00:00;435;17;62,914
2023-01-18T14:15:45+00:00;425;17;62,915
2023-01-18T14:16:48+00:00;433;16,9;62,916
2023-01-18T14:17:51+00:00;429;17;62,917
2023-01-18T14:18:54+00:00;435;17;62,918
2023-01-18T14:19:56+00:00;426;17;62,919
2023-01-18T14:22:08+00:00;433;17;62,92
2023-01-18T14:24:18+00:00;433;17;62,921
2023-01-18T14:25:21+00:00;427;17;62,922
2023-01-18T14:26:24+00:00;432;17;62,923
2023-01-18T14:27:26+00:00;439;17;62,924
2023-01-18T14:28:29+00:00;434;17,1;62,925
2023-01-18T14:29:32+00:00;434;17;62,926
2023-01-18T14:30:35+00:00;434;17;62,927
2023-01-18T14:31:37+00:00;433;17;62,928
2023-01-18T14:32:40+00:00;440;17,1;62,929
2023-01-18T14:33:43+00:00;428;17,1;62,93
2023-01-18T14:34:46+00:00;432;17,1;62,931
2023-01-18T14:35:49+00:00;430;17,1;62,932
2023-01-18T14:36:52+00:00;435;17,1;62,933
2023-01-18T14:37:54+00:00;434;17,2;62,934
2023-01-18T14:38:57+00:00;437;17,2;62,935
2023-01-18T14:40:00+00:00;422;17,2;62,936
2023-01-18T14:41:02+00:00;433;17,2;62,937
2023-01-18T14:42:05+00:00;434;17,2;62,938
2023-01-18T14:43:08+00:00;430;17,3;62,939
2023-01-18T14:44:11+00:00;428;17,3;62,94
2023-01-18T14:45:14+00:00;441;17,3;62,941
2023-01-18T14:46:16+00:00;432;17,3;62,942
2023-01-18T14:47:19+00:00;430;17,3;62,943
2023-01-18T14:48:22+00:00;432;17,4;62,944
2023-01-18T14:49:25+00:00;422;17,4;62,945
2023-01-18T14:50:28+00:00;413;17,4;62,946
2023-01-18T14:51:31+00:00;433;17,4;62,947
2023-01-18T14:52:33+00:00;432;17,4;62,948
2023-01-18T14:53:36+00:00;418;17,4;62,949
2023-01-18T14:54:39+00:00;433;17,4;62,95
2023-01-18T14:55:42+00:00;432;17,4;62,951
2023-01-18T14:56:45+00:00;432;17,4;62,952
2023-01-18T14:57:48+00:00;421;17,4;62,953
2023-01-18T14:58:51+00:00;425;17,4;62,954
2023-01-18T14:59:53+00:00;422;17,3;62,955
2023-01-18T15:00:56+00:00;421;17,4;62,956
2023-01-18T15:01:59+00:00;417;17,4;62,957
2023-01-18T15:03:02+00:00;421;17,3;62,958
2023-01-18T15:04:05+00:00;416;17,4;62,959
2023-01-18T15:05:08+00:00;428;17,3;62,96
2023-01-18T15:06:10+00:00;428;17,3;62,961
2023-01-18T15:07:13+00:00;427;17,3;62,962
2023-01-18T15:08:16+00:00;425;17,4;62,963
2023-01-18T15:09:19+00:00;421;17,4;62,964
2023-01-18T15:10:22+00:00;421;17,4;62,965
2023-01-18T15:11:25+00:00;417;17,4;62,966
2023-01-18T15:12:28+00:00;424;17,4;62,967
2023-01-18T15:13:30+00:00;422;17,4;62,968
2023-01-18T15:14:33+00:00;422;17,4;62,969
2023-01-18T15:15:36+00:00;421;17,5;62,97
2023-01-18T15:16:39+00:00;420;17,4;62,971
2023-01-18T15:17:41+00:00;420;17,5;62,972
2023-01-18T15:18:44+00:00;423;17,5;62,973
2023-01-18T15:19:47+00:00;424;17,4;62,974
2023-01-18T15:20:49+00:00;421;17,5;62,975
2023-01-18T15:21:52+00:00;421;17,5;62,976
2023-01-18T15:22:55+00:00;418;17,5;62,977
2023-01-18T15:23:57+00:00;420;17,5;62,978
2023-01-18T15:25:00+00:00;415;17,5;62,979
2023-01-18T15:26:03+00:00;417;17,5;62,98
2023-01-18T15:27:06+00:00;418;17,5;62,981
2023-01-18T15:29:16+00:00;420;17,4;62,982
2023-01-18T15:31:26+00:00;418;17,4;62,983
2023-01-18T15:33:37+00:00;426;17,3;62,984
2023-01-18T15:34:40+00:00;426;17,2;62,985
2023-01-18T15:35:43+00:00;421;17,2;62,986
2023-01-18T15:36:45+00:00;421;17,2;62,987
2023-01-18T15:37:48+00:00;420;17,2;62,988
2023-01-18T15:38:52+00:00;418;17,2;62,989
2023-01-18T15:42:10+00:00;416;17,2;62,99
2023-01-18T15:43:13+00:00;416;17,3;62,991
2023-01-18T15:44:16+00:00;416;17,3;62,992
2023-01-18T15:45:19+00:00;416;17,3;62,993
2023-01-18T15:46:21+00:00;414;17,4;62,994
2023-01-18T15:47:24+00:00;415;17,4;62,995
2023-01-18T15:48:27+00:00;411;17,4;62,996
2023-01-18T15:50:38+00:00;416;17,4;62,997
2023-01-18T15:51:40+00:00;413;17,4;62,998
2023-01-18T15:52:43+00:00;415;17,4;62,999
2023-01-18T15:53:46+00:00;409;17,4;62,1
2023-01-18T15:54:49+00:00;412;17,4;62,1001
2023-01-18T15:55:52+00:00;408;17,4;62,1002
2023-01-18T15:56:54+00:00;405;17,5;62,1003
2023-01-18T15:57:57+00:00;408;17,5;62,1004
2023-01-18T15:59:00+00:00;416;17,5;62,1005
2023-01-18T16:00:03+00:00;422;17,5;62,1006
2023-01-18T16:01:06+00:00;429;17,5;62,1007
2023-01-18T16:02:09+00:00;411;17,5;62,1008
2023-01-18T16:04:19+00:00;417;17,5;62,1009
2023-01-18T16:05:22+00:00;417;17,5;62,101
2023-01-18T16:06:25+00:00;420;17,4;62,1011
2023-01-18T16:08:35+00:00;413;17,4;62,1012
2023-01-18T16:09:38+00:00;414;17,4;62,1013
2023-01-18T16:10:41+00:00;413;17,4;62,1014
2023-01-18T16:11:44+00:00;410;17,4;62,1015
2023-01-18T16:12:46+00:00;414;17,4;62,1016
2023-01-18T16:13:49+00:00;415;17,5;62,1017
2023-01-18T16:16:00+00:00;416;17,5;62,1018
2023-01-18T16:17:02+00:00;414;17,5;62,1019
2023-01-18T16:18:05+00:00;417;17,5;62,102
2023-01-18T16:19:08+00:00;410;17,6;62,1021
2023-01-18T16:20:11+00:00;415;17,5;62,1022
2023-01-18T16:21:14+00:00;414;17,4;62,1023
2023-01-18T16:22:16+00:00;412;17,3;62,1024
2023-01-18T16:23:19+00:00;403;17,3;62,1025
2023-01-18T16:24:22+00:00;413;17,2;62,1026
2023-01-18T16:25:24+00:00;414;17,2;62,1027
2023-01-18T16:26:27+00:00;413;17,2;62,1028
2023-01-18T16:27:30+00:00;412;17,2;62,1029
2023-01-18T16:28:33+00:00;413;17,2;62,103
2023-01-18T16:29:35+00:00;414;17,2;62,1031
2023-01-18T16:30:38+00:00;416;17,2;62,1032
2023-01-18T16:31:41+00:00;415;17,2;62,1033
2023-01-18T16:32:44+00:00;415;17,2;62,1034
2023-01-18T16:33:47+00:00;415;17,2;62,1035
2023-01-18T16:34:50+00:00;416;17,2;62,1036
2023-01-18T16:35:52+00:00;420;17,2;62,1037
2023-01-18T16:36:55+00:00;416;17,3;62,1038
2023-01-18T16:37:58+00:00;417;17,3;62,1039
2023-01-18T16:39:01+00:00;417;17,3;62,104
2023-01-18T16:40:03+00:00;418;17,3;62,1041
2023-01-18T16:41:06+00:00;417;17,3;62,1042
2023-01-18T16:42:09+00:00;418;17,3;62,1043
2023-01-18T16:43:12+00:00;418;17,3;62,1044
2023-01-18T16:44:15+00:00;418;17,3;62,1045
2023-01-18T16:45:17+00:00;418;17,4;62,1046
2023-01-18T16:46:20+00:00;420;17,3;62,1047
2023-01-18T16:47:23+00:00;418;17,3;62,1048
2023-01-18T16:48:26+00:00;420;17,3;62,1049
2023-01-18T16:49:29+00:00;418;17,3;62,105
2023-01-18T16:50:31+00:00;418;17,3;62,1051
2023-01-18T16:51:35+00:00;418;17,3;62,1052
2023-01-18T16:52:37+00:00;418;17,3;62,1053
2023-01-18T16:53:40+00:00;418;17,3;62,1054
2023-01-18T16:54:43+00:00;418;17,3;62,1055
2023-01-18T16:55:46+00:00;418;17,2;62,1056
2023-01-18T16:56:49+00:00;420;17,2;62,1057
2023-01-18T16:57:51+00:00;417;17,2;62,1058
2023-01-18T16:58:54+00:00;417;17,2;62,1059
2023-01-18T16:59:57+00:00;425;17,2;62,106
2023-01-18T17:00:59+00:00;417;17,2;62,1061
2023-01-18T17:02:02+00:00;417;17,2;62,1062
2023-01-18T17:03:07+00:00;416;17,2;62,1063
2023-01-18T17:04:08+00:00;417;17,2;62,1064
2023-01-18T17:05:10+00:00;416;17,2;62,1065
2023-01-18T17:06:13+00:00;416;17,2;62,1066
2023-01-18T17:07:16+00:00;416;17,2;62,1067
2023-01-18T17:09:27+00:00;416;17,2;62,1068
